timestamp_utc,chi_amplitude,phase_radians,storm_phase,density_p_cm3,speed_km_s,bz_nT,bt_nT,source,chi_at_boundary,chi_violation,chi_status
2026-01-21 20:12:00.000,0.15,2.618,pre,0.93,574.2,1.74,183.74,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-21 20:14:00.000,0.15,2.7053,pre,1.02,573.4,1.87,190.97,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-21 20:19:00.000,0.15,2.9234,pre,1.43,575.9,1.34,199.17,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-21 20:37:00.000,0.15,3.7088,pre,1.02,571.5,2.12,172.42,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-21 20:51:00.000,0.15,4.3197,pre,1.27,568.1,1.51,173.27,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-21 21:03:00.000,0.15,4.8433,pre,0.81,570.5,0.9,181.51,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-21 21:11:00.000,0.15,5.1924,pre,0.53,586.4,-0.79,199.67,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-21 21:15:00.000,0.15,5.3669,pre,0.49,589.4,-0.6,198.45,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-21 21:30:00.000,0.15,6.0214,pre,0.52,579.0,0.16,188.78,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-21 21:44:00.000,0.15,0.3491,pre,0.24,622.4,-1.41,159.32,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-21 21:52:00.000,0.15,0.6981,pre,0.47,588.4,0.34,173.25,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-21 22:03:00.000,0.15,1.1781,pre,0.8,573.8,0.62,169.94,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-21 22:11:00.000,0.15,1.5272,pre,0.53,585.2,0.42,177.15,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-21 22:16:00.000,0.15,1.7453,pre,0.47,587.2,-0.55,169.56,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-21 22:31:00.000,0.15,2.3998,pre,0.32,622.0,-1.4,170.52,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-21 22:45:00.000,0.15,3.0107,pre,0.33,636.1,-1.84,201.54,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-21 22:55:00.000,0.15,3.447,pre,1.98,583.9,-0.55,206.66,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-21 23:08:00.000,0.15,4.0143,pre,0.47,600.5,-0.95,161.37,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-21 23:09:00.000,0.15,4.0579,pre,0.5,594.8,-0.57,160.92,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-21 23:14:00.000,0.15,4.2761,pre,0.61,583.9,-0.47,170.53,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-21 23:22:00.000,0.15,4.6251,pre,0.8,575.2,-0.85,164.89,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-21 23:35:00.000,0.15,5.1924,pre,0.31,628.4,-4.72,227.36,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-21 23:45:00.000,0.15,5.6287,pre,0.38,626.6,-4.32,224.48,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-21 23:54:00.000,0.15,6.0214,pre,0.11,626.7,-4.2,195.29,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-22 00:30:00.000,0.15,1.309,pre,0.29,580.3,-1.32,179.2,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-22 00:34:00.000,0.15,1.4835,pre,0.74,562.6,-2.25,195.36,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-22 00:39:00.000,0.15,1.7017,pre,0.89,558.0,-0.14,198.33,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-22 00:56:00.000,0.15,2.4435,pre,1.67,542.7,0.31,199.12,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-22 01:35:00.000,0.15,4.1452,pre,1.46,537.8,2.53,183.43,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-22 01:35:00.000,0.15,4.1452,pre,1.46,537.8,2.13,181.22,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-22 01:41:00.000,0.15,4.407,pre,0.91,537.9,1.01,183.15,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-22 02:29:00.000,0.15,0.2182,pre,0.69,542.5,-1.34,203.07,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-22 02:48:00.000,0.15,1.0472,pre,0.96,541.3,-0.49,206.54,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-22 03:13:00.000,0.15,2.138,pre,1.91,556.9,-0.06,220.98,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-22 03:37:00.000,0.15,3.1852,pre,0.35,548.7,-1.41,200.63,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-22 03:41:00.000,0.15,3.3598,pre,0.4,519.7,-0.41,190.44,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-22 03:52:00.000,0.15,3.8397,pre,0.22,580.3,-1.54,192.16,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-22 04:17:00.000,0.15,4.9306,pre,0.09,709.4,-3.21,195.71,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-22 04:26:00.000,0.15,5.3233,pre,0.12,715.1,-5.37,182.62,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-22 04:28:00.000,0.15,5.4105,pre,0.14,513.4,-1.5,189.73,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-22 04:37:00.000,0.1492,5.8032,pre,0.05,506.1,-1.19,190.64,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-22 04:56:00.000,0.15,0.3491,pre,1.19,534.5,-0.41,199.0,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-22 05:12:00.000,0.15,1.0472,pre,0.02,541.2,-2.15,184.11,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-22 05:13:00.000,0.15,1.0908,pre,0.18,581.2,-2.15,184.11,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-22 05:15:00.000,0.15,1.1781,pre,0.2,600.0,-2.03,190.62,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-22 05:28:00.000,0.15,1.7453,pre,0.76,542.4,-0.04,202.8,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-22 05:44:00.000,0.15,2.4435,pre,0.03,517.2,-3.96,190.5,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-22 05:54:00.000,0.15,2.8798,pre,0.07,690.2,-3.51,190.52,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-22 06:07:00.000,0.15,3.447,pre,0.21,592.7,-4.29,194.87,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-22 06:10:00.000,0.15,3.5779,pre,0.17,604.2,-3.21,196.33,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-22 06:14:00.000,0.15,3.7525,pre,0.3,611.1,-2.81,189.56,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-22 06:22:00.000,0.15,4.1015,pre,0.12,556.7,-2.97,195.98,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-22 06:40:00.000,0.15,4.8869,pre,0.19,614.7,-3.65,202.96,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-22 06:55:00.000,0.15,5.5414,pre,0.12,557.4,-2.63,196.39,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-22 07:11:00.000,0.15,6.2396,pre,0.22,566.4,-1.36,200.11,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-22 07:12:00.000,0.15,0.0,pre,0.27,548.5,-2.03,193.73,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-22 07:13:00.000,0.15,0.0436,pre,0.16,572.3,-1.91,193.69,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-22 08:09:00.000,0.15,2.4871,pre,0.21,562.5,7.08,307.37,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-22 08:11:00.000,0.15,2.5744,pre,0.42,596.7,7.38,331.72,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-22 08:13:00.000,0.15,2.6616,pre,0.37,573.6,8.1,308.28,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-22 08:25:00.000,0.15,3.1852,pre,1.86,569.1,8.36,319.74,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-22 08:45:00.000,0.15,4.0579,pre,1.16,551.0,6.26,256.73,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-22 09:00:00.000,0.15,4.7124,pre,1.31,552.8,6.55,264.43,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-22 09:13:00.000,0.15,5.2796,pre,1.22,554.5,6.21,259.47,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-22 09:17:00.000,0.15,5.4542,pre,1.61,550.7,6.48,263.23,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-22 09:31:00.000,0.15,6.065,pre,1.84,553.2,6.22,258.32,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-22 09:55:00.000,0.132,0.829,pre,5.81,562.7,6.67,269.89,ACE/DSCOVR,0,0,BELOW
2026-01-22 10:10:00.000,0.144,1.4835,pre,6.17,564.0,7.2,285.21,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-22 10:14:00.000,0.15,1.6581,pre,3.33,551.6,6.43,262.08,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-22 10:24:00.000,0.15,2.0944,pre,0.48,527.7,5.0,250.27,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-22 10:40:00.000,0.15,2.7925,pre,0.79,550.6,5.9,266.57,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-22 10:53:00.000,0.15,3.3598,pre,2.1,535.4,5.96,251.13,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-22 11:06:00.000,0.15,3.927,pre,2.19,537.9,5.2,251.81,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-22 11:08:00.000,0.15,4.0143,pre,1.96,539.7,5.17,256.19,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-22 11:12:00.000,0.15,4.1888,pre,1.45,538.8,5.19,254.03,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-22 11:17:00.000,0.15,4.407,pre,1.77,534.1,5.56,252.24,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-22 11:31:00.000,0.15,5.0178,pre,0.36,511.2,3.64,242.79,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-22 11:41:00.000,0.15,5.4542,pre,1.38,519.4,2.44,242.46,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-22 11:49:00.000,0.15,5.8032,pre,0.56,547.2,-0.34,255.28,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-22 11:57:00.000,0.15,6.1523,pre,0.34,527.3,0.11,241.79,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-22 12:15:00.000,0.15,0.6545,pre,0.51,525.4,2.53,244.34,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-22 12:16:00.000,0.15,0.6981,pre,0.97,539.3,2.33,243.21,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-22 12:59:00.000,0.15,2.5744,pre,0.67,528.4,,227.8,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-22 13:20:00.000,0.15,3.4907,pre,2.72,532.7,6.71,247.72,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-22 13:22:00.000,0.132,3.5779,pre,4.19,536.0,6.08,239.36,ACE/DSCOVR,0,0,BELOW
2026-01-22 13:27:00.000,0.1433,3.7961,pre,3.85,530.3,5.68,231.61,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-22 13:45:00.000,0.15,4.5815,pre,2.12,514.4,5.1,229.11,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-22 14:01:00.000,0.15,5.2796,pre,2.96,534.3,0.44,234.07,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-22 14:13:00.000,0.15,5.8032,pre,0.84,512.5,2.11,232.78,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-22 14:17:00.000,0.15,5.9778,pre,1.29,515.0,4.7,226.44,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-22 14:31:00.000,0.15,0.3054,pre,2.91,517.9,6.52,218.79,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-22 14:47:00.000,0.15,1.0036,pre,2.21,513.0,3.57,219.99,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-22 15:01:00.000,0.1479,1.6144,pre,0.1,503.0,-1.39,234.56,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-22 15:10:00.000,0.1491,2.0071,pre,2.21,505.8,3.08,218.34,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-22 15:28:00.000,0.15,2.7925,pre,0.95,519.8,-0.75,235.1,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-22 15:43:00.000,0.15,3.447,pre,1.49,524.2,-2.36,244.97,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-22 15:55:00.000,0.15,3.9706,pre,0.97,541.3,-2.47,245.67,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-22 16:12:00.000,0.15,4.7124,pre,1.79,540.4,-0.31,248.95,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-22 16:15:00.000,0.15,4.8433,pre,1.99,532.1,0.48,248.52,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-22 16:28:00.000,0.15,5.4105,pre,1.92,537.4,0.91,244.39,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-22 16:46:00.000,0.15,6.1959,pre,1.82,534.5,1.0,235.04,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-22 16:59:00.000,0.15,0.48,pre,1.39,508.6,0.89,232.78,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-22 17:13:00.000,0.15,1.0908,pre,1.43,520.4,1.91,206.44,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-22 17:14:00.000,0.15,1.1345,pre,1.22,517.9,1.64,207.02,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-22 17:15:00.000,0.15,1.1781,pre,1.4,531.4,1.95,212.29,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-22 17:30:00.000,0.1493,1.8326,pre,1.95,506.4,-1.15,220.48,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-22 17:45:00.000,0.15,2.4871,pre,2.3,510.2,-0.99,228.4,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-22 17:54:00.000,0.1471,2.8798,pre,2.12,501.0,1.93,222.92,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-22 18:08:00.000,0.15,3.4907,pre,2.34,523.5,-0.19,216.49,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-22 18:14:00.000,0.137,3.7525,pre,1.98,476.8,1.48,207.85,ACE/DSCOVR,0,0,BELOW
2026-01-22 18:22:00.000,0.15,4.1015,pre,2.2,519.7,2.52,195.56,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-22 18:41:00.000,0.147,4.9306,pre,1.55,500.9,1.01,202.71,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-22 18:56:00.000,0.15,5.5851,pre,2.04,523.4,0.51,207.59,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-22 19:09:00.000,0.15,6.1523,pre,1.78,508.0,-1.29,199.44,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-22 19:14:00.000,0.1472,0.0873,pre,2.16,501.2,-2.95,191.34,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-22 19:23:00.000,0.15,0.48,pre,1.95,526.8,-1.01,192.55,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-22 19:35:00.000,0.15,1.0036,pre,2.2,545.4,-3.23,175.01,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-22 19:44:00.000,0.15,1.3963,pre,2.11,532.3,-2.79,179.58,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-22 19:52:00.000,0.15,1.7453,pre,2.44,534.9,-2.52,179.74,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-22 19:59:00.000,0.1275,2.0508,pre,40.19,454.0,-5.05,192.99,ACE/DSCOVR,0,0,BELOW
2026-01-22 20:08:00.000,0.15,2.4435,pre,2.21,521.1,-4.24,186.24,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-22 20:13:00.000,0.15,2.6616,pre,2.33,516.4,-2.42,176.84,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-22 20:23:00.000,0.15,3.098,pre,1.73,523.7,-4.16,182.13,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-22 20:39:00.000,0.15,3.7961,pre,1.81,524.5,-4.56,197.07,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-22 20:50:00.000,0.15,4.2761,pre,0.99,540.9,-6.33,246.46,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-22 20:58:00.000,0.15,4.6251,pre,1.13,537.0,-5.82,247.39,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-22 21:09:00.000,0.15,5.1051,pre,0.86,548.9,-6.51,250.94,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-22 21:13:00.000,0.15,5.2796,pre,0.96,538.4,-6.21,243.95,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-22 21:22:00.000,0.15,5.6723,pre,1.2,526.6,-6.19,221.8,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-22 21:35:00.000,0.15,6.2396,pre,1.69,524.1,-6.68,188.51,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-22 21:45:00.000,0.15,0.3927,pre,1.97,525.0,-6.53,178.08,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-22 21:53:00.000,0.15,0.7418,pre,1.89,526.2,-6.18,172.02,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-22 22:04:00.000,0.15,1.2217,pre,0.7,516.5,-7.07,192.54,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-22 22:07:00.000,0.15,1.3526,pre,0.42,513.6,-7.44,197.37,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-22 22:11:00.000,0.15,1.5272,pre,0.4,511.6,-7.18,221.51,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-22 22:16:00.000,0.15,1.7453,pre,0.39,515.1,-7.11,223.82,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-22 22:31:00.000,0.1461,2.3998,pre,0.09,498.6,-6.3,250.31,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-22 22:42:00.000,0.15,2.8798,pre,0.32,511.9,-5.46,263.41,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-22 22:51:00.000,0.1482,3.2725,pre,0.04,503.8,-7.23,240.87,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-22 22:58:00.000,0.1464,3.5779,pre,0.06,499.3,-6.04,225.39,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-22 23:07:00.000,0.15,3.9706,pre,0.24,511.1,-5.36,250.07,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-22 23:08:00.000,0.15,4.0143,pre,0.15,509.7,-4.8,257.9,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-22 23:12:00.000,0.15,4.1888,pre,0.28,515.1,-5.08,248.92,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-22 23:21:00.000,0.1485,4.5815,pre,0.08,504.3,-6.22,210.62,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-22 23:31:00.000,0.1449,5.0178,pre,0.07,495.7,-5.61,202.19,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-22 23:42:00.000,0.15,5.4978,pre,0.17,515.4,-4.1,162.22,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-22 23:50:00.000,0.1473,5.8469,pre,0.05,501.6,-4.41,179.64,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-22 23:56:00.000,0.1453,6.1087,pre,0.05,496.7,-4.02,175.62,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-23 00:33:00.000,0.1301,1.4399,pre,0.02,460.2,-6.71,180.23,ACE/DSCOVR,0,0,BELOW
2026-01-23 00:38:00.000,0.15,1.6581,pre,0.04,513.2,-6.12,184.96,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-23 00:39:00.000,0.15,1.7017,pre,0.06,513.3,-6.52,192.48,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-23 01:06:00.000,0.15,2.8798,pre,0.09,512.5,-6.87,160.16,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-23 01:35:00.000,0.138,4.1452,pre,0.12,479.3,-4.97,169.2,ACE/DSCOVR,0,0,BELOW
2026-01-23 01:39:00.000,0.1491,4.3197,pre,0.21,505.8,-5.27,148.08,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-23 01:49:00.000,0.15,4.756,pre,0.27,508.4,-3.71,169.59,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-23 02:33:00.000,0.1471,0.3927,pre,0.49,501.1,-4.22,237.36,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-23 02:46:00.000,0.15,0.9599,pre,0.45,514.0,-4.21,164.02,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-23 02:48:00.000,0.1494,1.0472,pre,0.43,506.5,-3.9,210.26,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-23 03:13:00.000,0.1491,2.138,pre,0.51,505.9,-3.25,216.91,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-23 03:36:00.000,0.1471,3.1416,pre,0.61,501.1,-0.47,249.42,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-23 03:41:00.000,0.1487,3.3598,pre,1.41,504.9,0.22,258.92,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-23 03:46:00.000,0.15,3.5779,pre,,,-2.95,203.47,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-23 04:11:00.000,0.15,4.6688,pre,1.39,512.4,-3.11,227.33,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-23 04:22:00.000,0.1455,5.1487,pre,1.13,497.3,-1.61,133.94,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-23 04:25:00.000,0.1432,5.2796,pre,1.27,491.7,-4.92,152.25,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-23 04:30:00.000,0.15,5.4978,pre,1.59,519.6,-4.85,156.44,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-23 05:01:00.000,0.1481,0.5672,pre,2.66,503.4,0.17,132.1,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-23 05:14:00.000,0.1247,1.1345,pre,4.38,517.8,3.87,123.55,ACE/DSCOVR,0,0,BELOW
2026-01-23 05:29:00.000,0.15,1.789,pre,2.25,523.3,-3.2,152.02,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-23 05:44:00.000,0.15,2.4435,pre,2.33,510.8,1.24,151.04,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-23 05:52:00.000,0.15,2.7925,pre,2.84,510.9,1.58,135.69,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-23 06:01:00.000,0.15,3.1852,pre,3.12,529.4,4.44,96.41,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-23 06:09:00.000,0.15,3.5343,pre,1.1,546.1,-4.77,171.9,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-23 06:13:00.000,0.15,3.7088,pre,0.93,549.1,-4.83,167.26,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-23 06:14:00.000,0.15,3.7525,pre,0.83,542.4,-4.83,167.26,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-23 06:30:00.000,0.1482,4.4506,pre,1.47,503.6,-5.08,132.26,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-23 06:49:00.000,0.15,5.2796,pre,1.44,523.5,-5.79,146.45,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-23 06:59:00.000,0.15,5.716,pre,2.71,518.1,-1.41,148.04,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-23 07:10:00.000,0.15,6.1959,pre,1.73,514.7,-5.55,157.25,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-23 07:12:00.000,0.15,0.0,pre,2.39,514.6,-5.07,152.79,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-23 08:49:00.000,0.15,4.2324,peak,17.12,555.0,-6.82,167.32,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-23 08:59:00.000,0.15,4.6688,peak,15.26,554.1,-6.31,168.26,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-23 09:13:00.000,0.15,5.2796,pre,0.9,567.8,-4.6,220.34,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-23 09:14:00.000,0.15,5.3233,pre,1.02,566.1,-4.2,230.31,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-23 09:29:00.000,0.15,5.9778,pre,1.74,565.3,-0.9,240.9,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-23 09:43:00.000,0.15,0.3054,pre,2.41,558.6,2.95,234.62,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-23 09:52:00.000,0.15,0.6981,pre,2.04,553.0,1.44,257.84,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-23 10:02:00.000,0.1472,1.1345,pre,1.85,501.3,0.75,171.61,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-23 10:07:00.000,0.15,1.3526,pre,1.8,515.5,0.02,161.83,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-23 10:14:00.000,0.15,1.6581,pre,2.9,587.5,1.36,102.79,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-23 10:15:00.000,0.15,1.7017,pre,2.6,552.8,0.85,89.03,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-23 10:27:00.000,0.15,2.2253,pre,2.14,594.5,4.63,78.21,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-23 10:43:00.000,0.15,2.9234,pre,2.03,554.3,5.17,119.94,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-23 10:53:00.000,0.15,3.3598,pre,2.56,596.9,3.13,68.32,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-23 11:04:00.000,0.137,3.8397,pre,4.04,588.2,2.77,98.29,ACE/DSCOVR,0,0,BELOW
2026-01-23 11:07:00.000,0.15,3.9706,pre,2.33,551.6,2.48,91.04,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-23 11:12:00.000,0.15,4.1888,pre,3.08,555.5,3.91,128.84,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-23 11:15:00.000,0.1486,4.3197,pre,2.21,504.6,2.38,116.88,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-23 11:27:00.000,0.15,4.8433,pre,1.88,523.1,1.06,117.26,ACE/DSCOVR,1,0,AT_BOUNDARY
2026-01-23 11:39:00.000,0.15,5.3669,pre,2.37,546.9,-0.28,152.19,ACE/DSCOVR,1,0,AT_BOUNDARY
