time,F,B,baseline,chi
2024-05-10T05:03:00.000Z,51317.039,51317.039,51314.36927761485,5.202679917394788e-05
2024-05-10T05:04:00.000Z,51316.816,51316.816,51314.34810839844,4.809359745443105e-05
2024-05-10T05:05:00.000Z,51316.757,51316.757,51314.32617658537,4.7371242998788915e-05
2024-05-10T05:06:00.000Z,51316.566,51316.566,51314.30454483431,4.4070657991906935e-05
2024-05-10T05:07:00.000Z,51316.621,51316.621,51314.29504868549,4.5327550779030384e-05
2024-05-10T05:08:00.000Z,51316.604,51316.604,51314.26059824903,4.566765112955057e-05
2024-05-10T05:09:00.000Z,51316.664,51316.664,51314.22294169096,4.757079361426816e-05
2024-05-10T05:10:00.000Z,51316.796,51316.796,51314.19405728155,5.070610123090901e-05
2024-05-10T05:11:00.000Z,51317.124,51317.124,51314.17518816683,5.746583321974419e-05
2024-05-10T05:12:00.000Z,51317.432,51317.432,51314.15606201551,6.384082358354823e-05
2024-05-10T05:13:00.000Z,51317.72,51317.72,51314.13416360116,6.98800916607515e-05
2024-05-10T05:14:00.000Z,51317.824,51317.824,51314.11024468085,7.237298476854334e-05
2024-05-10T05:15:00.000Z,51317.916,51317.916,51314.08666956522,7.462532577913999e-05
2024-05-10T05:16:00.000Z,51317.675,51317.675,51314.066247104245,7.032677703574969e-05
2024-05-10T05:17:00.000Z,51317.386,51317.386,51314.03168756027,6.536832771490808e-05
2024-05-10T05:18:00.000Z,51316.968,51316.968,51314.001140655106,5.781773549021633e-05
2024-05-10T05:19:00.000Z,51316.535,51316.535,51313.968642925895,5.001283552958558e-05
2024-05-10T05:20:00.000Z,51316.136,51316.136,51313.927476923076,4.303944729071445e-05
2024-05-10T05:21:00.000Z,51315.781,51315.781,51313.88052257444,3.7036322457098135e-05
2024-05-10T05:22:00.000Z,51315.558,51315.558,51313.823712092126,3.379767443568603e-05
2024-05-10T05:23:00.000Z,51315.356,51315.356,51313.75631831256,3.117451931439596e-05
2024-05-10T05:24:00.000Z,51315.088,51315.088,51313.68473563218,2.734678624331084e-05
2024-05-10T05:25:00.000Z,51314.984,51314.984,51313.61516937799,2.6675778299545043e-05
2024-05-10T05:26:00.000Z,51314.764,51314.764,51313.5474541109,2.3708083916651593e-05
2024-05-10T05:27:00.000Z,51314.436,51314.436,51313.47583094556,1.871183035051924e-05
2024-05-10T05:28:00.000Z,51314.284,51314.284,51313.40054293893,1.721688782506985e-05
2024-05-10T05:29:00.000Z,51314.208,51314.208,51313.32315633937,1.724393600336038e-05
2024-05-10T05:30:00.000Z,51314.288,51314.288,51313.24340571428,2.0357206373789736e-05
2024-05-10T05:31:00.000Z,51314.222,51314.222,51313.16308277831,2.0636366150046535e-05
2024-05-10T05:32:00.000Z,51314.144,51314.144,51313.08063117871,2.0723153009156053e-05
2024-05-10T05:33:00.000Z,51314.019,51314.019,51312.996239316235,1.9931805950196764e-05
2024-05-10T05:34:00.000Z,51313.8,51313.8,51312.90686148008,1.740572839375233e-05
2024-05-10T05:35:00.000Z,51313.488,51313.488,51312.81017251185,1.3209712854781582e-05
2024-05-10T05:36:00.000Z,51313.34,51313.34,51312.70950378788,1.2287330336110914e-05
2024-05-10T05:37:00.000Z,51313.388,51313.388,51312.606312204356,1.5233835344220643e-05
2024-05-10T05:38:00.000Z,51313.464,51313.464,51312.501901701326,1.8749783444928685e-05
2024-05-10T05:39:00.000Z,51313.56,51313.56,51312.39251369216,2.2752521382148015e-05
2024-05-10T05:40:00.000Z,51313.788,51313.788,51312.28373301887,2.93159234337894e-05
2024-05-10T05:41:00.000Z,51313.992,51313.992,51312.17662299717,3.537906832850505e-05
2024-05-10T05:42:00.000Z,51313.976,51313.976,51312.07933333333,3.696335621781375e-05
2024-05-10T05:43:00.000Z,51314.436,51314.436,51311.9910752587,4.764821419058814e-05
2024-05-10T05:44:00.000Z,51314.55,51314.55,51311.90871428572,5.147510159859938e-05
2024-05-10T05:45:00.000Z,51314.324,51314.324,51311.818133333334,4.8836052937257704e-05
2024-05-10T05:46:00.000Z,51314.406,51314.406,51311.72189118199,5.2309856677732025e-05
2024-05-10T05:47:00.000Z,51314.699,51314.699,51311.62891096532,5.9832227115710786e-05
2024-05-10T05:48:00.000Z,51314.921,51314.921,51311.54164044944,6.585963786165234e-05
2024-05-10T05:49:00.000Z,51314.875,51314.875,51311.45700280636,6.661274875613505e-05
2024-05-10T05:50:00.000Z,51315.05,51315.05,51311.373114018694,7.165830415683445e-05
2024-05-10T05:51:00.000Z,51315.152,51315.152,51311.28662184874,7.533192803659328e-05
2024-05-10T05:52:00.000Z,51315.636,51315.636,51311.19634328358,8.652413182339122e-05
2024-05-10T05:53:00.000Z,51315.228,51315.228,51311.1081472507,8.029163465892008e-05
2024-05-10T05:54:00.000Z,51315.48,51315.48,51311.0138556797,8.704065627824284e-05
2024-05-10T05:55:00.000Z,51315.588,51315.588,51310.920920930235,9.095683698524949e-05
2024-05-10T05:56:00.000Z,51315.884,51315.884,51310.819619888476,9.870004316904436e-05
2024-05-10T05:57:00.000Z,51315.968,51315.968,51310.71425998143,0.00010239070132504237
2024-05-10T05:58:00.000Z,51315.936,51315.936,51310.608620593695,0.00010382608099035436
2024-05-10T05:59:00.000Z,51315.593,51315.593,51310.50796014829,9.910328417842864e-05
2024-05-10T06:00:00.000Z,51315.23,51315.23,51310.41198240741,9.389941351956712e-05
2024-05-10T06:01:00.000Z,51315.121,51315.121,51310.31788806661,9.360908548389839e-05
2024-05-10T06:02:00.000Z,51315.003,51315.003,51310.22452957486,9.312901023040098e-05
2024-05-10T06:03:00.000Z,51314.82,51314.82,51310.13597137581,9.128856385814729e-05
2024-05-10T06:04:00.000Z,51314.572,51314.572,51310.04964667897,8.813776934871478e-05
2024-05-10T06:05:00.000Z,51314.508,51314.508,51309.96595852535,8.852162323253894e-05
2024-05-10T06:06:00.000Z,51314.204,51314.204,51309.88205248619,8.42322636678305e-05
2024-05-10T06:07:00.000Z,51314.18,51314.18,51309.798900643975,8.538523732102427e-05
2024-05-10T06:08:00.000Z,51314.164,51314.164,51309.71075643383,8.679143773207211e-05
2024-05-10T06:09:00.000Z,51314.22,51314.22,51309.61915151515,8.966834213412764e-05
2024-05-10T06:10:00.000Z,51314.288,51314.288,51309.52429541285,9.284250151542223e-05
2024-05-10T06:11:00.000Z,51314.4,51314.4,51309.4291228231,9.688038362307548e-05
2024-05-10T06:12:00.000Z,51314.519,51314.519,51309.32994322344,0.00010113281117294936
2024-05-10T06:13:00.000Z,51314.652,51314.652,51309.229227813354,0.00010568804615191292
2024-05-10T06:14:00.000Z,51314.707,51314.707,51309.1295155393,0.00010870354873222287
2024-05-10T06:15:00.000Z,51314.582,51314.582,51309.02163105022,0.00010837020026932889
2024-05-10T06:16:00.000Z,51314.417,51314.417,51308.91159671533,0.0001072991633100073
2024-05-10T06:17:00.000Z,51314.269,51314.269,51308.79688787602,0.0001066505639556553
2024-05-10T06:18:00.000Z,51314.21,51314.21,51308.68115300547,0.00010775656029907576
2024-05-10T06:19:00.000Z,51314.104,51314.104,51308.56159599636,0.00010802103647493915
2024-05-10T06:20:00.000Z,51314.072,51314.072,51308.441223636364,0.00010974366457739937
2024-05-10T06:21:00.000Z,51314.104,51314.104,51308.32373751135,0.00011265740269001083
2024-05-10T06:22:00.000Z,51314.152,51314.152,51308.21206170599,0.00011576973851410718
2024-05-10T06:23:00.000Z,51314.16,51314.16,51308.10562466002,0.00011800036790041785
2024-05-10T06:24:00.000Z,51313.984,51313.984,51308.00652083333,0.00011650187898524185
2024-05-10T06:25:00.000Z,51313.844,51313.844,51307.91369411765,0.00011558267439413898
2024-05-10T06:26:00.000Z,51313.748,51313.748,51307.828385171786,0.00011537449575481006
2024-05-10T06:27:00.000Z,51313.71,51313.71,51307.75017524842,0.0001161583723945364
2024-05-10T06:28:00.000Z,51313.73,51313.73,51307.67815884476,0.0001179519590908831
2024-05-10T06:29:00.000Z,51313.812,51313.812,51307.613904418395,0.00012080264720846153
2024-05-10T06:30:00.000Z,51313.996,51313.996,51307.55711711712,0.0001254957991506736
2024-05-10T06:31:00.000Z,51314.265,51314.265,51307.50716471647,0.00013171240734481635
2024-05-10T06:32:00.000Z,51314.5,51314.5,51307.45499640288,0.0001373095507780785
2024-05-10T06:33:00.000Z,51314.772,51314.772,51307.395633423184,0.00014376809591963937
2024-05-10T06:34:00.000Z,51315.0,51315.0,51307.325579892284,0.00014957747302120046
2024-05-10T06:35:00.000Z,51315.104,51315.104,51307.24556412556,0.00015316425171605272
2024-05-10T06:36:00.000Z,51315.216,51315.216,51307.154747311826,0.00015711751563453233
2024-05-10T06:37:00.000Z,51315.36,51315.36,51307.06017994628,0.00016176760127376423
2024-05-10T06:38:00.000Z,51315.544,51315.544,51306.96006171735,0.00016730553266704694
2024-05-10T06:39:00.000Z,51315.66,51315.66,51306.85366130474,0.00017164059120439157
2024-05-10T06:40:00.000Z,51315.636,51315.636,51306.74399464286,0.00017331065401597786
2024-05-10T06:41:00.000Z,51315.714,51315.714,51306.633289919715,0.00017698900703486651
2024-05-10T06:42:00.000Z,51315.82,51315.82,51306.5242513369,0.000181180635381986
2024-05-10T06:43:00.000Z,51315.992,51315.992,51306.415866429204,0.00018664592739676739
2024-05-10T06:44:00.000Z,51316.14,51316.14,51306.31004804271,0.00019159343067325462
2024-05-10T06:45:00.000Z,51316.242,51316.242,51306.202956444446,0.0001956691974277508
2024-05-10T06:46:00.000Z,51316.312,51316.312,51306.098143872114,0.0001990768446129493
2024-05-10T06:47:00.000Z,51316.336,51316.336,51305.995877551024,0.00020153828557693533
2024-05-10T06:48:00.000Z,51316.284,51316.284,51305.897937943264,0.00020243407627906795
2024-05-10T06:49:00.000Z,51316.224,51316.224,51305.80080779451,0.000203158162261958
2024-05-10T06:50:00.000Z,51316.3,51316.3,51305.70285752213,0.0002065490167302648
2024-05-10T06:51:00.000Z,51316.388,51316.388,51305.60420335986,0.00021018749915503187
2024-05-10T06:52:00.000Z,51316.508,51316.508,51305.5020344523,0.0002145182312086331
2024-05-10T06:53:00.000Z,51316.548,51316.548,51305.40045631068,0.00021727817325616807
2024-05-10T06:54:00.000Z,51316.492,51316.492,51305.29786507937,0.0002181867250838239
2024-05-10T06:55:00.000Z,51316.718,51316.718,51305.193681938326,0.00022462283512890207
2024-05-10T06:56:00.000Z,51316.718,51316.718,51305.08776496479,0.00022668775246018758
2024-05-10T06:57:00.000Z,51316.597,51316.597,51304.97991644679,0.0002264318896943213
2024-05-10T06:58:00.000Z,51316.593,51316.593,51304.8713857645,0.00022846981034933784
2024-05-10T06:59:00.000Z,51316.66,51316.66,51304.76316154521,0.00023188565196825023
2024-05-10T07:00:00.000Z,51317.076,51317.076,51304.65997982456,0.00024200570046316788
2024-05-10T07:01:00.000Z,51316.868,51316.868,51304.553599474144,0.00024002548822458592
2024-05-10T07:02:00.000Z,51316.776,51316.776,51304.44121628722,0.00024042331268709946
2024-05-10T07:03:00.000Z,51316.776,51316.776,51304.32645056868,0.00024266081035701767
2024-05-10T07:04:00.000Z,51316.9,51316.9,51304.20921590909,0.00024736340906266797
2024-05-10T07:05:00.000Z,51316.988,51316.988,51304.08986986899,0.00025140549542386714
2024-05-10T07:06:00.000Z,51317.16,51317.16,51303.9707460733,0.00025708056773979666
2024-05-10T07:07:00.000Z,51317.128,51317.128,51303.85224498692,0.00025876721595257025
2024-05-10T07:08:00.000Z,51317.246,51317.246,51303.73304878049,0.00026339118844752026
2024-05-10T07:09:00.000Z,51317.324,51317.324,51303.61506353351,0.00026721190016564255
2024-05-10T07:10:00.000Z,51317.531,51317.531,51303.49711304348,0.0002735464002697768
2024-05-10T07:11:00.000Z,51317.316,51317.316,51303.379621198954,0.000271646408169306
2024-05-10T07:12:00.000Z,51317.441,51317.441,51303.26626388889,0.0002762930539003371
2024-05-10T07:13:00.000Z,51317.511,51317.511,51303.15410581093,0.000279844279348971
2024-05-10T07:14:00.000Z,51317.105,51317.105,51303.042322357025,0.00027411001387825693
2024-05-10T07:15:00.000Z,51316.624,51316.624,51302.93035844156,0.0002669173371339231
2024-05-10T07:16:00.000Z,51316.376,51316.376,51302.819719723186,0.0002642404521012946
2024-05-10T07:17:00.000Z,51316.084,51316.084,51302.71249178911,0.00026063940016875817
2024-05-10T07:18:00.000Z,51316.136,51316.136,51302.61091105354,0.0002636335404041712
2024-05-10T07:19:00.000Z,51316.416,51316.416,51302.510529767045,0.00027104853328540127
2024-05-10T07:20:00.000Z,51316.712,51316.712,51302.41041896552,0.0002787701575361741
2024-05-10T07:21:00.000Z,51317.136,51317.136,51302.30942118863,0.00028900412045091464
2024-05-10T07:22:00.000Z,51317.748,51317.748,51302.20978055077,0.00030287622142774543
2024-05-10T07:23:00.000Z,51318.316,51318.316,51302.11429148753,0.00031580976215548197
2024-05-10T07:24:00.000Z,51318.335,51318.335,51302.02258505154,0.00031796826180515114
2024-05-10T07:25:00.000Z,51318.617,51318.617,51301.92773304721,0.00032531461662866783
2024-05-10T07:26:00.000Z,51318.789,51318.789,51301.83213121784,0.0003305314464946918
2024-05-10T07:27:00.000Z,51318.585,51318.585,51301.73814995715,0.00032838750986576286
2024-05-10T07:28:00.000Z,51318.376,51318.376,51301.64904880137,0.0003260509459006191
2024-05-10T07:29:00.000Z,51318.16,51318.16,51301.56490076989,0.0003234813453003646
2024-05-10T07:30:00.000Z,51317.74,51317.74,51301.483166666665,0.00031688817417847766
2024-05-10T07:31:00.000Z,51317.236,51317.236,51301.405493595215,0.0003085784152006937
2024-05-10T07:32:00.000Z,51316.624,51316.624,51301.330358361774,0.00029811393839879744
2024-05-10T07:33:00.000Z,51316.284,51316.284,51301.25804518329,0.0002928964198787224
2024-05-10T07:34:00.000Z,51316.436,51316.436,51301.18714310051,0.00029724179397551067
2024-05-10T07:35:00.000Z,51316.028,51316.028,51301.11989531915,0.00029059998517127697
2024-05-10T07:36:00.000Z,51315.902,51315.902,51301.05535629252,0.0002894023057492729
2024-05-10T07:37:00.000Z,51315.851,51315.851,51300.9968895497,0.00028954818328935487
2024-05-10T07:38:00.000Z,51315.503,51315.503,51300.94285483871,0.0002838182760595392
2024-05-10T07:39:00.000Z,51315.441,51315.441,51300.89541560644,0.0002835347078392532
2024-05-10T07:40:00.000Z,51315.195,51315.195,51300.84903305084,0.00027964385033694576
2024-05-10T07:41:00.000Z,51315.132,51315.132,51300.804950889076,0.00027927532764129094
2024-05-10T07:42:00.000Z,51315.113,51315.113,51300.75974196278,0.0002797864614367247
2024-05-10T07:43:00.000Z,51314.98,51314.98,51300.715890955194,0.0002780489277211747
2024-05-10T07:44:00.000Z,51315.024,51315.024,51300.674880912164,0.0002797062440434474
2024-05-10T07:45:00.000Z,51315.028,51315.028,51300.636577215184,0.0002805310761232609
2024-05-10T07:46:00.000Z,51315.144,51315.144,51300.60186846543,0.00028346902385004824
2024-05-10T07:47:00.000Z,51315.304,51315.304,51300.56979865207,0.00028721321041380447
2024-05-10T07:48:00.000Z,51315.188,51315.188,51300.54828787879,0.00028537145527298406
2024-05-10T07:49:00.000Z,51314.956,51314.956,51300.52933305298,0.00028121867619251026
2024-05-10T07:50:00.000Z,51314.956,51314.956,51300.50619243698,0.00028166988272619397
2024-05-10T07:51:00.000Z,51314.699,51314.699,51300.48153232578,0.0002771410179700312
2024-05-10T07:52:00.000Z,51314.652,51314.652,51300.463997483224,0.0002765667483528715
2024-05-10T07:53:00.000Z,51314.531,51314.531,51300.4513906119,0.00027445390842460553
2024-05-10T07:54:00.000Z,51314.382,51314.382,51300.437809882744,0.00027181425174051374
2024-05-10T07:55:00.000Z,51314.339,51314.339,51300.42761924686,0.0002711747523118135
2024-05-10T07:56:00.000Z,51314.04,51314.04,51300.4250409699,0.000265396612586075
2024-05-10T07:57:00.000Z,51314.028,51314.028,51300.422674185465,0.00026520884439767457
2024-05-10T07:58:00.000Z,51313.872,51313.872,51300.41923288815,0.00026223503263753773
2024-05-10T07:59:00.000Z,51313.984,51313.984,51300.413692243535,0.00026452628311870806
2024-05-10T08:00:00.000Z,51313.448,51313.448,51300.41328833334,0.00025408589972557185
2024-05-10T08:01:00.000Z,51313.5,51313.5,51300.40881598667,0.00025518673857521235
2024-05-10T08:02:00.000Z,51313.652,51313.652,51300.4002828619,0.0002583160572829134
2024-05-10T08:03:00.000Z,51313.692,51313.692,51300.38934164588,0.0002593091109997136
2024-05-10T08:04:00.000Z,51313.667,51313.667,51300.372718438535,0.0002591459059066013
2024-05-10T08:05:00.000Z,51313.449,51313.449,51300.35349460581,0.00025527125062723083
2024-05-10T08:06:00.000Z,51313.609,51313.609,51300.33903565505,0.00025867205937415093
2024-05-10T08:07:00.000Z,51313.898,51313.898,51300.32414664457,0.000264595859406866
2024-05-10T08:08:00.000Z,51313.468,51313.468,51300.31261009934,0.0002564387862632904
2024-05-10T08:09:00.000Z,51313.011,51313.011,51300.30593961952,0.00024766051873912297
2024-05-10T08:10:00.000Z,51313.144,51313.144,51300.30592809917,0.0002502533204932689
2024-05-10T08:11:00.000Z,51312.804,51312.804,51300.30578777869,0.000243628415647409
2024-05-10T08:12:00.000Z,51312.684,51312.684,51300.3081460396,0.00024124326749015308
2024-05-10T08:13:00.000Z,51312.824,51312.824,51300.31509563067,0.00024383679410177906
2024-05-10T08:14:00.000Z,51312.66,51312.66,51300.32233607908,0.00024049876022409875
2024-05-10T08:15:00.000Z,51312.896,51312.896,51300.336000823045,0.00024483268836200976
2024-05-10T08:16:00.000Z,51313.084,51313.084,51300.348358552634,0.0002482564320685668
2024-05-10T08:17:00.000Z,51312.972,51312.972,51300.36080854561,0.00024583046309283773
2024-05-10T08:18:00.000Z,51313.148,51313.148,51300.3668908046,0.0002491426469250068
2024-05-10T08:19:00.000Z,51313.179,51313.179,51300.36937079573,0.0002496985764699102
2024-05-10T08:20:00.000Z,51313.425,51313.425,51300.370605737706,0.00025446978468489004
2024-05-10T08:21:00.000Z,51313.675,51313.675,51300.37194348894,0.0002593169602301237
2024-05-10T08:22:00.000Z,51313.843,51313.843,51300.37069967267,0.00026261604241035265
2024-05-10T08:23:00.000Z,51314.066,51314.066,51300.36804497139,0.00026701475156287995
2024-05-10T08:24:00.000Z,51314.188,51314.188,51300.36594689542,0.00026943381103536405
2024-05-10T08:25:00.000Z,51314.412,51314.412,51300.36350938776,0.0002738477790642882
2024-05-10T08:26:00.000Z,51313.82,51313.82,51300.357477161495,0.0002624255171028431
2024-05-10T08:27:00.000Z,51313.444,51313.444,51300.34805134474,0.0002552799182210784
2024-05-10T08:28:00.000Z,51313.168,51313.168,51300.341020358304,0.0002500369273686337
2024-05-10T08:29:00.000Z,51312.908,51312.908,51300.33698535395,0.0002450474087459522
2024-05-10T08:30:00.000Z,51312.892,51312.892,51300.33522439024,0.00024476985491098547
2024-05-10T08:31:00.000Z,51312.68,51312.68,51300.33215922015,0.0002406970922045893
2024-05-10T08:32:00.000Z,51312.355,51312.355,51300.33644237013,0.00023427833935118266
2024-05-10T08:33:00.000Z,51312.371,51312.371,51300.34415977291,0.00023443975716091531
2024-05-10T08:34:00.000Z,51312.707,51312.707,51300.347501620745,0.00024092426233305336
2024-05-10T08:35:00.000Z,51313.152,51313.152,51300.34830850202,0.0002495829350121608
2024-05-10T08:36:00.000Z,51313.414,51313.414,51300.34887459547,0.0002546790751163816
2024-05-10T08:37:00.000Z,51313.441,51313.441,51300.34730881164,0.0002552359170112831
2024-05-10T08:38:00.000Z,51313.417,51313.417,51300.34116720517,0.0002548878330498682
2024-05-10T08:39:00.000Z,51313.272,51313.272,51300.32985068604,0.0002522819902255802
2024-05-10T08:40:00.000Z,51313.276,51313.276,51300.31551693548,0.0002526394415691247
2024-05-10T08:41:00.000Z,51313.38,51313.38,51300.30187832393,0.00025493264556386585
2024-05-10T08:42:00.000Z,51313.62,51313.62,51300.29022785829,0.0002598381428741411
2024-05-10T08:43:00.000Z,51313.632,51313.632,51300.280889782785,0.00026025413478528305
2024-05-10T08:44:00.000Z,51313.768,51313.768,51300.27458440514,0.00026302813589538837
2024-05-10T08:45:00.000Z,51313.92,51313.92,51300.27330923695,0.00026601594655809463
2024-05-10T08:46:00.000Z,51314.084,51314.084,51300.27476324237,0.000269184459953935
2024-05-10T08:47:00.000Z,51314.21,51314.21,51300.27829190056,0.00027157178407814846
2024-05-10T08:48:00.000Z,51314.382,51314.382,51300.28498237179,0.0002747941387275014
